300;300;0.09;0.8;5;had12.txt
1778;1888;2048
1756;1856;2040
1730;1843;2018
1724;1825;1962
1712;1820;1954
1714;1814;2000
1702;1812;1950
1704;1802;1968
1694;1790;1920
1694;1790;1986
1690;1790;2000
1692;1790;1970
1686;1791;1934
1690;1790;1962
1684;1793;2006
1682;1785;1972
1680;1776;1994
1680;1776;2014
1680;1779;1982
1680;1769;1988
1676;1760;1948
1676;1759;1940
1676;1758;1970
1676;1762;1926
1676;1756;1948
1680;1756;1924
1680;1762;1950
1680;1750;1900
1680;1743;1942
1680;1748;1946
1680;1739;1934
1680;1736;1942
1680;1737;1948
1680;1739;1946
1680;1732;1904
1680;1735;1906
1680;1737;1956
1680;1732;1922
1680;1730;1926
1680;1734;1922
1680;1734;1940
1680;1737;1938
1678;1733;1928
1678;1732;1886
1678;1735;1950
1678;1731;1916
1678;1736;1936
1678;1739;1996
1678;1734;1928
1678;1734;1962
1678;1740;1914
1678;1741;1936
1678;1740;1934
1678;1743;1910
1678;1736;1936
1678;1741;1898
1678;1733;1928
1678;1742;1934
1678;1737;2022
1678;1730;1916
1678;1742;1938
1678;1742;1930
1678;1740;1986
1678;1739;1936
1678;1735;1922
1678;1737;1922
1678;1741;1952
1678;1733;1920
1678;1737;1958
1678;1736;1902
1678;1734;1916
1678;1745;1946
1678;1733;1880
1678;1736;1936
1678;1733;1928
1678;1738;1924
1678;1736;1912
1678;1735;1922
1678;1728;1912
1678;1739;1934
1678;1730;1906
1678;1728;1916
1678;1735;1932
1678;1737;2000
1678;1738;1910
1678;1735;1960
1678;1736;1902
1678;1731;1896
1678;1740;1914
1678;1733;1950
1678;1738;1924
1678;1734;1942
1678;1734;1904
1678;1737;1950
1678;1734;1896
1678;1741;1914
1678;1742;1930
1678;1741;1958
1678;1737;1910
1678;1735;1954
1678;1734;1944
1678;1735;1962
1678;1741;1954
1678;1734;1916
1678;1734;1908
1678;1728;1876
1676;1733;1912
1678;1746;1918
1678;1734;1916
1678;1739;1922
1678;1740;1934
1678;1738;1940
1678;1737;1908
1678;1735;1884
1678;1736;1928
1678;1730;1894
1678;1738;1912
1678;1737;1914
1678;1735;1950
1678;1734;1908
1678;1733;1924
1678;1735;1922
1678;1736;1972
1678;1730;1926
1678;1734;1900
1678;1730;1902
1678;1734;1896
1678;1731;1930
1678;1739;1940
1678;1736;1946
1678;1733;1922
1678;1733;1952
1678;1732;1974
1678;1735;1916
1678;1737;1928
1678;1736;1938
1678;1735;1948
1678;1737;1922
1678;1736;1918
1678;1733;1946
1678;1734;1918
1678;1732;2014
1678;1734;1934
1678;1731;1950
1678;1744;1956
1678;1738;1932
1678;1734;1914
1678;1733;1912
1678;1730;1966
1678;1732;2002
1678;1739;1930
1678;1733;1922
1678;1733;1950
1678;1733;1890
1678;1736;1908
1678;1740;1940
1678;1730;1952
1678;1733;1906
1678;1733;1908
1678;1728;1954
1678;1730;1938
1678;1735;1918
1678;1732;1994
1678;1735;1928
1678;1737;1946
1678;1731;1892
1678;1734;1912
1678;1731;1936
1678;1732;1960
1678;1730;1920
1678;1730;1916
1678;1728;1918
1678;1732;1932
1678;1731;1956
1678;1737;1946
1678;1732;1942
1678;1737;1924
1678;1736;1952
1678;1733;1946
1678;1732;1914
1678;1738;1916
1678;1738;1922
1678;1740;1936
1678;1740;1908
1678;1737;1896
1678;1737;1932
1678;1740;1914
1678;1734;1948
1678;1735;1948
1678;1736;1946
1678;1736;1906
1678;1740;1900
1670;1740;1910
1670;1742;1910
1670;1744;1944
1678;1734;1940
1678;1728;1922
1678;1733;1962
1678;1735;1928
1678;1735;1960
1678;1733;1908
1678;1742;1896
1678;1736;1920
1678;1726;1892
1678;1734;1930
1678;1732;1944
1678;1730;1946
1678;1734;1910
1678;1738;1928
1678;1738;1934
1678;1733;1930
1678;1735;1932
1678;1731;1898
1678;1730;1906
1678;1732;1924
1678;1739;1900
1678;1729;1906
1678;1725;1898
1678;1728;1912
1678;1734;1938
1678;1733;1926
1678;1739;1918
1678;1736;1930
1678;1731;1892
1678;1733;1936
1678;1738;1940
1678;1737;1924
1678;1733;1978
1678;1733;1910
1678;1735;1918
1678;1737;1944
1678;1741;1952
1678;1736;2014
1678;1735;1926
1678;1733;1894
1678;1735;1902
1678;1737;1900
1678;1740;1930
1678;1728;1922
1678;1739;1978
1678;1734;1894
1678;1731;1934
1678;1741;1938
1678;1738;1932
1678;1737;1942
1678;1735;1914
1678;1736;1972
1678;1728;1972
1678;1736;1938
1678;1734;1928
1678;1736;1954
1678;1735;1912
1678;1732;1950
1678;1737;1926
1678;1740;1922
1678;1741;1918
1678;1745;1970
1678;1737;1938
1678;1735;1912
1678;1742;1918
1678;1741;1932
1678;1730;1960
1678;1730;1954
1678;1734;1916
1678;1738;1934
1678;1733;1910
1678;1737;1920
1678;1732;1908
1678;1728;1916
1678;1730;1896
1678;1731;1912
1678;1735;1980
1678;1733;1914
1678;1740;2000
1678;1740;1950
1678;1730;1922
1678;1738;1960
1678;1736;1910
1678;1740;1912
1678;1739;1972
1678;1740;1930
1678;1733;1922
1678;1734;1906
1678;1732;1924
1678;1736;1932
1678;1737;1978
1678;1738;1930
1678;1732;1942
1678;1731;1958
1678;1736;1918
1678;1732;1930
1678;1735;1936
1678;1733;1934
1678;1731;1924
1678;1735;1912
1678;1736;1922
1678;1744;1932
1678;1737;1922
1678;1733;1922
1676;1734;1908
