1652;1757;1942;;
1652;1746;1946;;
1652;1746;2038;;
1652;1756;2014;;
1652;1750;1946;;
1652;1733;1940;;
1652;1739;1962;;
1652;1736;1968;;
1652;1750;1924;;
1652;1751;1948;;
1652;1750;1954;;
1652;1758;1964;;
1652;1762;2024;;
1652;1750;1976;;
1652;1745;1932;;
1652;1741;1950;;
1652;1748;1972;;
1652;1744;1928;;
1652;1749;1946;;
1652;1755;1920;;
1652;1755;1966;;
1652;1756;1942;;
1652;1770;1948;;
1652;1750;1962;;
1652;1742;1932;;
1652;1743;1998;;
1652;1736;1940;;
1652;1753;1952;;
1652;1752;1988;;
1652;1750;1916;;
1652;1750;1988;;
1652;1742;1968;;
1652;1751;1980;;
1652;1755;1954;;
1652;1756;1956;;
1652;1748;1970;;
1652;1748;1934;;
1652;1755;1942;;
1652;1752;1984;;
1652;1752;1966;;
1652;1742;1926;;
1652;1744;1994;;
1652;1757;1922;;
1652;1754;1922;;
1652;1760;1938;;
1652;1748;1936;;
1652;1759;2014;;
1652;1755;1982;;
1652;1743;1934;;
1652;1745;1960;;
1652;1736;1986;;
1652;1746;1896;;
1652;1755;1944;;
1652;1756;1936;;
1652;1757;1984;;
1652;1750;1926;;
1652;1757;1970;;
1652;1755;1942;;
1652;1748;1944;;
1652;1758;1930;;
1652;1757;1936;;
1652;1755;1938;;
1652;1745;1936;;
1652;1749;1970;;
1652;1742;1944;;
1652;1747;1922;;
1652;1739;1976;;
1652;1752;1970;;
1652;1740;1976;;
1652;1738;1952;;
1652;1747;1948;;
1652;1757;1978;;
1652;1746;1918;;
1652;1753;1974;;
1652;1746;1964;;
1652;1754;1934;;
1652;1748;1970;;
1652;1751;1950;;
1652;1746;1996;;
1652;1754;1966;;
1652;1750;1990;;
1652;1747;1952;;
1652;1753;1980;;
1652;1746;1918;;
1652;1757;1980;;
1652;1743;1954;;
1652;1743;1938;;
1652;1741;1944;;
1652;1735;1948;;
1652;1738;1932;;
1652;1738;1896;;
1652;1739;1976;;
1652;1746;1972;;
1652;1738;1934;;
1652;1732;1946;;
1652;1741;1940;;
1652;1745;1994;;
1652;1734;1920;;
1652;1746;1986;;
1652;1739;1964;;
1652;1751;1948;;
1652;1745;1902;;
1652;1754;1912;;
1652;1738;1950;;
1652;1745;1936;;
1652;1745;1950;;
1652;1736;1912;;
1652;1740;1954;;
1652;1755;2024;;
1652;1757;1966;;
1652;1746;1956;;
1652;1753;1966;;
1652;1746;1978;;
1652;1731;1956;;
1652;1754;1936;;
1652;1752;1968;;
1652;1752;1946;;
1652;1744;1936;;
1652;1743;1948;;
1652;1736;1926;;
1652;1736;1928;;
1652;1727;1896;;
1652;1741;1942;;
1652;1748;1940;;
1652;1738;1926;;
1652;1744;1940;;
1652;1747;1952;;
1652;1747;1994;;
1652;1751;1980;;
1652;1749;1944;;
1652;1746;1908;;
1652;1760;1970;;
1652;1749;1934;;
1652;1744;1950;;
1652;1743;1916;;
1652;1739;1968;;
1652;1755;1962;;
1652;1759;1970;;
1652;1746;1930;;
1652;1736;1928;;
1652;1749;1954;;
1652;1747;1918;;
1652;1745;1924;;
1652;1757;1990;;
1652;1750;1936;;
1652;1753;1972;;
1652;1757;1976;;
1652;1765;1986;;
1652;1752;1988;;
1652;1751;1952;;
1652;1741;1940;;
1652;1750;1940;;
1652;1752;1966;;
1652;1745;1968;;
1652;1755;1974;;
1652;1759;1982;;
1652;1753;1928;;
1652;1737;1932;;
1652;1740;1920;;
1652;1751;1966;;
1652;1759;1962;;
1652;1758;1942;;
1652;1744;1950;;
1652;1743;1986;;
1652;1757;1958;;
1652;1749;1960;;
1652;1748;1922;;
1652;1741;1960;;
1652;1746;1940;;
1652;1743;1930;;
1652;1742;1966;;
1652;1754;1952;;
1652;1755;1970;;
1652;1736;1942;;
1652;1746;2004;;
1652;1751;1944;;
1652;1749;1944;;
1652;1743;1950;;
1652;1738;1922;;
1652;1746;1914;;
1652;1739;1940;;
1652;1744;1942;;
1652;1744;1966;;
1652;1740;1934;;
1652;1745;1936;;
1652;1737;1960;;
1652;1745;1950;;
1652;1746;1974;;
1652;1748;1914;;
1652;1754;1972;;
1652;1743;1938;;
1652;1745;1958;;
1652;1742;1942;;
1652;1746;1920;;
1652;1756;1956;;
1652;1752;1962;;
1652;1743;2006;;
1652;1744;1968;;
1652;1752;1944;;
1652;1743;1944;;
1652;1734;1922;;
1652;1742;1952;;
1652;1755;1950;;
1652;1745;1950;;
1652;1754;1928;;
1652;1748;1966;;
1652;1759;1944;;
1652;1748;1964;;
1652;1754;1976;;
1652;1758;2024;;
1652;1740;1924;;
1652;1737;1914;;
1652;1738;1936;;
1652;1759;1944;;
1652;1741;1962;;
1652;1736;1972;;
1652;1741;1988;;
1652;1738;1940;;
1652;1748;1932;;
1652;1743;1972;;
1652;1749;1932;;
1652;1739;1930;;
1652;1750;1928;;
1652;1745;1946;;
1652;1750;1956;;
1652;1760;1968;;
1652;1735;2002;;
1652;1759;1940;;
1652;1750;1932;;
1652;1748;1970;;
1652;1743;1936;;
1652;1749;1986;;
1652;1740;1910;;
1652;1744;1940;;
1652;1741;1934;;
1652;1749;1936;;
1652;1767;1982;;
1652;1757;1954;;
1652;1751;1958;;
1652;1748;2010;;
1652;1753;1976;;
1652;1757;1920;;
1652;1756;1988;;
1652;1760;1934;;
1652;1755;1944;;
1652;1751;1958;;
1652;1742;1932;;
1652;1747;1962;;
