1652;1768;1988;;
1652;1770;1934;;
1652;1765;1942;;
1652;1758;1946;;
1652;1745;1930;;
1652;1760;1936;;
1652;1753;1982;;
1652;1753;1958;;
1652;1764;1968;;
1652;1755;1936;;
1652;1757;1952;;
1652;1755;1944;;
1652;1746;1934;;
1652;1748;1914;;
1652;1756;1954;;
1652;1740;1952;;
1652;1761;1942;;
1652;1754;1910;;
1652;1735;1936;;
1652;1742;1908;;
1652;1739;1918;;
1652;1753;1990;;
1652;1758;2022;;
1652;1763;1926;;
1652;1768;1952;;
1652;1750;1922;;
1652;1745;1940;;
1652;1751;1958;;
1652;1768;1954;;
1652;1759;1952;;
1652;1764;1958;;
1652;1766;1958;;
1652;1758;1948;;
1652;1752;1930;;
1652;1753;1926;;
1652;1757;1944;;
1652;1753;1992;;
1652;1749;1910;;
1652;1759;1978;;
1652;1758;1976;;
1652;1756;1948;;
1652;1762;1992;;
1652;1749;1942;;
1652;1756;1956;;
1652;1769;1944;;
1652;1763;2006;;
1652;1759;1956;;
1652;1763;1954;;
1652;1766;1964;;
1652;1749;1932;;
1652;1766;1952;;
1652;1756;1910;;
1652;1754;1928;;
1652;1757;1956;;
1652;1753;1978;;
1652;1758;1968;;
1652;1753;1956;;
1652;1747;1954;;
1652;1760;1918;;
1652;1770;1948;;
1652;1760;1940;;
1652;1750;1970;;
1652;1752;1940;;
1652;1765;1964;;
1652;1761;1972;;
1652;1745;1920;;
1652;1755;1982;;
1652;1768;1946;;
1652;1760;1936;;
1652;1761;1936;;
1652;1784;1978;;
1652;1769;1986;;
1652;1764;1928;;
1652;1760;2004;;
1652;1777;1994;;
1652;1762;1966;;
1652;1771;1940;;
1652;1777;1956;;
1652;1746;1948;;
1652;1762;1952;;
1652;1781;1966;;
1652;1752;1944;;
1652;1758;1978;;
1652;1766;1912;;
1652;1759;1912;;
1652;1766;1916;;
1652;1754;2006;;
1652;1772;1986;;
1652;1762;1978;;
1652;1759;2002;;
1652;1766;1960;;
1652;1748;1928;;
1652;1761;1948;;
1652;1746;1946;;
1652;1758;1988;;
1652;1758;1990;;
1652;1764;2002;;
1652;1751;1970;;
1652;1760;1944;;
1652;1787;2012;;
1652;1761;1932;;
1652;1754;1938;;
1652;1774;1940;;
1652;1757;1920;;
1652;1761;1954;;
1652;1764;1924;;
1652;1753;1952;;
1652;1757;1956;;
1652;1752;1936;;
1652;1751;1964;;
1652;1765;1942;;
1652;1760;1928;;
1652;1748;1940;;
1652;1764;1926;;
1652;1766;1942;;
1652;1761;1980;;
1652;1744;1950;;
1652;1753;1942;;
1652;1762;1936;;
1652;1748;1936;;
1652;1751;1958;;
1652;1746;1942;;
1652;1753;1924;;
1652;1771;1974;;
1652;1741;1912;;
1652;1750;1950;;
1652;1749;1976;;
1652;1750;1904;;
1652;1769;1972;;
1652;1773;1946;;
1652;1780;1996;;
1652;1757;1962;;
1652;1755;1930;;
1652;1756;1970;;
1652;1762;1976;;
1652;1746;1924;;
1652;1763;1996;;
1652;1755;1966;;
1652;1754;1958;;
1652;1755;1922;;
1652;1755;1934;;
1652;1756;1932;;
1652;1766;1976;;
1652;1774;1992;;
1652;1773;1974;;
1652;1767;1950;;
1652;1754;1968;;
1652;1754;1966;;
1652;1767;1916;;
1652;1785;1984;;
1652;1760;1940;;
1652;1764;1990;;
1652;1763;2002;;
1652;1768;2000;;
1652;1767;1968;;
1652;1752;1942;;
1652;1760;1982;;
1652;1765;1966;;
1652;1764;1926;;
1652;1759;1970;;
1652;1766;1936;;
1652;1755;1942;;
1652;1755;1974;;
1652;1756;1938;;
1652;1753;1922;;
1652;1771;1946;;
1652;1778;1940;;
1652;1760;1938;;
1652;1743;1924;;
1652;1763;1948;;
1652;1783;1992;;
1652;1764;1916;;
1652;1756;1940;;
1652;1766;1990;;
1652;1768;1956;;
1652;1765;1956;;
1652;1754;1968;;
1652;1756;1980;;
1652;1760;1922;;
1652;1760;1956;;
1652;1755;1940;;
1652;1755;1952;;
1652;1763;1994;;
1652;1757;1968;;
1652;1753;1916;;
1652;1745;1962;;
1652;1753;1970;;
1652;1750;1920;;
1652;1754;1958;;
1652;1748;1930;;
1652;1761;1970;;
1652;1754;1928;;
1652;1763;1972;;
1652;1758;1950;;
1652;1769;1934;;
1652;1777;1944;;
1652;1766;1930;;
1652;1769;1950;;
1652;1784;1960;;
1652;1762;1952;;
1652;1772;1932;;
1652;1755;1930;;
1652;1764;1966;;
1652;1768;1910;;
1652;1768;1940;;
1652;1775;1966;;
1652;1750;1968;;
1652;1778;1938;;
1652;1780;1950;;
1652;1773;1952;;
1652;1753;1916;;
1652;1742;1932;;
1652;1756;2012;;
1652;1764;1928;;
1652;1767;1934;;
1652;1764;1998;;
1652;1771;1926;;
1652;1774;1964;;
1652;1767;1980;;
1652;1761;1962;;
1652;1756;1978;;
1652;1752;1990;;
1652;1763;1966;;
1652;1758;1930;;
1652;1753;1920;;
1652;1763;1918;;
1652;1756;1932;;
1652;1759;2010;;
1652;1752;1964;;
1652;1745;1908;;
1652;1753;1920;;
1652;1760;1984;;
1652;1748;2008;;
1652;1764;1974;;
1652;1762;1974;;
1652;1748;1958;;
1652;1779;1988;;
1652;1766;1970;;
1652;1752;1958;;
1652;1762;1988;;
1652;1769;1978;;
1652;1764;1962;;
1652;1761;1948;;
1652;1775;1960;;
1652;1761;1952;;
1652;1761;1940;;
1652;1764;1992;;
1652;1788;1996;;
