100;100;0.1;0.6;5;had12.txt
1784;1886;2030
1774;1853;1968
1736;1834;1976
1738;1829;1942
1702;1814;1964
1712;1812;1938
1712;1818;1960
1696;1807;1966
1712;1792;1976
1708;1790;1920
1708;1774;1930
1700;1768;1924
1696;1768;1916
1686;1763;1934
1684;1774;1940
1684;1776;1958
1676;1783;1930
1676;1779;1940
1682;1764;1914
1682;1778;1980
1682;1784;1966
1680;1787;1948
1680;1773;1908
1680;1777;1944
1676;1773;1922
1680;1765;1996
1680;1777;1952
1676;1762;1908
1676;1775;1932
1672;1759;1988
1672;1762;1912
1670;1758;1920
1672;1754;1882
1666;1744;1906
1666;1740;1882
1666;1734;1966
1666;1747;1922
1666;1733;1918
1664;1737;1884
1666;1740;1916
1664;1725;1920
1664;1736;1910
1664;1735;1908
1664;1739;1896
1664;1745;1942
1664;1749;1940
1664;1739;1976
1664;1727;1940
1664;1726;1912
1664;1731;1862
1664;1733;1890
1664;1735;1938
1664;1731;1920
1664;1726;1950
1664;1738;1876
1664;1744;1962
1664;1729;1900
1664;1730;1918
1664;1736;1940
1664;1732;1916
1664;1720;1958
1664;1724;1910
1664;1724;1872
1664;1739;1916
1664;1746;1898
1664;1730;1918
1664;1727;1862
1664;1722;1856
1664;1735;1880
1664;1746;1930
1664;1738;1918
1664;1744;1924
1664;1733;1896
1664;1738;1910
1664;1736;1912
1664;1721;1880
1664;1727;1928
1664;1732;1956
1664;1731;1906
1664;1727;1908
1664;1725;1920
1664;1716;1836
1664;1731;1962
1664;1720;1916
1664;1722;1898
1664;1721;1904
1664;1732;1908
1664;1733;1908
1664;1741;1904
1664;1736;1922
1664;1760;1910
1664;1739;1886
1664;1751;1932
1664;1744;1904
1664;1744;1942
1664;1751;1906
1664;1750;1940
1664;1737;1924
1664;1735;1968
1664;1729;1888
