300;300;0.1;0.75;12;had20.txt
7448;7752;8086
7382;7672;7986
7316;7609;7992
7276;7590;8006
7168;7562;7972
7168;7539;7972
7168;7518;7940
7168;7502;7954
7178;7495;7958
7174;7503;7972
7174;7468;8056
7190;7504;8018
7148;7478;7926
7148;7491;7938
7152;7458;7924
7148;7480;7978
7148;7468;7982
7142;7461;7928
7138;7491;7984
7110;7456;7952
7110;7450;7874
7110;7453;7914
7086;7443;7948
7092;7435;7988
7116;7444;7974
7108;7439;7924
7090;7438;7970
7090;7437;7938
7066;7419;7950
7070;7439;7950
7052;7426;7992
7042;7439;7884
7052;7421;7968
7042;7407;7894
7042;7421;7904
7042;7392;7948
7042;7355;7862
7042;7380;8010
7042;7368;8016
7038;7361;7902
7038;7351;7928
7016;7352;7904
7016;7346;7982
7014;7352;7894
7014;7354;7852
7010;7357;7992
7014;7359;8042
7014;7367;7952
7014;7360;7878
7006;7367;8004
7006;7353;7914
7016;7337;7974
7010;7349;7916
7014;7345;7988
7014;7355;7996
7022;7384;7986
7016;7395;7918
7016;7364;7896
7016;7399;7934
7022;7375;7938
7022;7369;8010
7026;7381;7924
7024;7378;7992
7022;7357;7886
7018;7357;7908
7020;7363;7848
7022;7359;7914
7018;7366;7874
7014;7361;7932
7012;7336;7978
7012;7355;7910
7012;7326;7890
7012;7355;7910
7012;7371;7940
7012;7368;7882
7012;7336;7862
7010;7353;7856
7012;7336;7898
7012;7348;7876
6998;7342;7932
6996;7345;7868
7006;7354;7886
7012;7316;7846
6998;7295;7930
6992;7321;7958
6992;7274;7860
6992;7273;7852
6990;7284;7802
6990;7296;7818
6990;7290;7776
6990;7297;7998
6990;7282;7876
6988;7296;7916
6988;7276;7780
6984;7274;7780
6984;7273;7834
6976;7266;7910
6976;7261;7888
6974;7269;7856
6982;7296;7850
6976;7276;7938
6976;7262;7800
6984;7257;7870
6976;7269;7802
6976;7252;7878
6974;7254;7922
6974;7260;7904
6976;7267;7830
6976;7271;7880
6976;7256;7862
6976;7244;7732
6976;7249;7822
6976;7256;7756
6974;7262;7780
6974;7251;7936
6968;7259;7808
6974;7254;7758
6974;7243;7822
6974;7256;7822
6974;7261;7924
6974;7271;7878
6974;7268;7838
6974;7254;7812
6974;7237;7824
6974;7250;7796
6974;7242;7890
6974;7252;7878
6974;7245;7726
6974;7233;7792
6974;7247;7754
6974;7246;7822
6974;7254;7924
6974;7263;7800
6974;7268;7840
6962;7247;7896
6962;7246;7816
6962;7239;7892
6962;7221;7746
6962;7251;7918
6962;7237;7816
6962;7225;7854
6974;7261;7960
6974;7244;7860
6974;7241;7814
6974;7234;7816
6974;7254;7890
6974;7228;7770
6974;7235;7808
6974;7229;7882
6974;7239;7928
6974;7283;7924
6974;7254;7786
6974;7237;7868
6974;7250;7934
6974;7230;7940
6974;7239;7886
6974;7233;7886
6974;7253;7996
6974;7246;7790
6974;7257;7878
6974;7246;7730
6974;7269;7818
6974;7259;7710
6974;7264;7842
6974;7251;7762
6958;7263;7864
6958;7257;7814
6958;7273;7950
6974;7284;7822
6974;7264;7884
6974;7262;7888
6974;7262;7928
6974;7243;7846
6974;7231;7854
6958;7222;7852
6958;7242;7852
6958;7225;7916
6958;7228;7786
6958;7243;7878
6970;7242;7800
6960;7244;8018
6960;7246;7798
6958;7216;7768
6958;7261;7814
6958;7260;7840
6958;7268;7836
6958;7255;7814
6958;7241;7852
6958;7248;7892
6954;7225;7894
6954;7240;7912
6954;7241;7934
6954;7256;7904
6954;7259;7786
6954;7250;7862
6954;7258;7926
6954;7236;7768
6954;7243;7812
6954;7247;7820
6954;7230;7756
6954;7233;7784
6954;7231;7868
6954;7240;7820
6954;7247;7776
6954;7233;7800
6954;7192;7860
6954;7193;7884
6954;7205;7758
6954;7192;7712
6954;7200;7768
6954;7203;7766
6954;7207;7740
6954;7223;7820
6954;7199;7886
6954;7200;7768
6954;7233;7866
6954;7246;7904
6954;7253;7884
6954;7221;7786
6954;7232;7806
6954;7212;7818
6954;7238;7882
6954;7214;7784
6954;7232;7824
6954;7229;7746
6954;7219;7852
6954;7200;7740
6954;7223;7856
6954;7231;7882
6954;7258;7774
6954;7225;7778
6954;7210;7836
6954;7199;7806
6954;7205;7804
6954;7222;7800
6954;7249;7792
6954;7213;7784
6954;7239;7926
6954;7222;7736
6954;7222;7892
6954;7205;7814
6954;7238;7846
6954;7228;7750
6954;7236;7846
6954;7225;7770
6954;7214;7858
6954;7200;7944
6954;7255;7890
6954;7222;7804
6954;7227;7788
6954;7231;7858
6954;7247;7796
6954;7235;7746
6954;7224;7798
6954;7211;7778
6954;7235;7852
6954;7236;7794
6954;7257;7700
6954;7262;7866
6954;7252;7810
6954;7220;7752
6954;7236;7822
6954;7232;7746
6954;7239;7962
6954;7223;7864
6954;7222;7772
6954;7219;7936
6954;7227;7902
6954;7197;7854
6954;7212;7840
6954;7212;7818
6954;7241;7846
6954;7216;7788
6954;7217;7720
6954;7209;7786
6954;7205;7930
6954;7198;7806
6954;7213;7812
6954;7228;7894
6954;7212;7816
6954;7205;7926
6954;7218;7724
6954;7207;7816
6954;7218;7844
6954;7222;7908
6954;7221;7812
6954;7230;7888
6954;7232;7796
6954;7226;7772
6954;7259;7898
6954;7218;7860
6954;7234;7916
6954;7239;7800
6954;7225;7776
6954;7227;7818
6954;7222;7718
6954;7243;7884
6954;7218;7716
6954;7217;7796
6954;7218;7832
